median_house_value,median_income,housing_median_age,total_rooms,population,households,latitude,longitude,AveRooms,AveBedrms,AveOccup
165000.0,3.9688,17.0,3150.0,1857.0,610.0,38.41,-122.75,5.163934426229508,0.9639344262295082,3.044262295081967
169300.0,2.785,32.0,701.0,489.0,168.0,38.41,-122.82,4.1726190476190474,1.0833333333333333,2.9107142857142856
237300.0,2.9625,29.0,2756.0,1381.0,531.0,38.42,-122.84,5.190207156308851,1.0376647834274952,2.6007532956685497
244400.0,3.6667,38.0,1166.0,584.0,225.0,38.42,-122.86,5.182222222222222,0.9911111111111112,2.5955555555555554
204600.0,4.125,19.0,2191.0,1065.0,404.0,38.41,-122.84,5.423267326732673,0.9678217821782178,2.636138613861386
178500.0,3.1217,37.0,2217.0,1019.0,428.0,38.4,-122.83,5.179906542056075,1.0537383177570094,2.380841121495327
194400.0,3.6696,15.0,3080.0,1446.0,599.0,38.4,-122.84,5.141903171953255,1.0300500834724542,2.4140233722871454
175000.0,3.7991,21.0,795.0,414.0,162.0,38.37,-122.78,4.907407407407407,1.0061728395061729,2.5555555555555554
215900.0,3.8846,40.0,2406.0,1054.0,426.0,38.4,-122.82,5.647887323943662,0.9929577464788732,2.4741784037558685
257200.0,4.1731,26.0,1634.0,909.0,317.0,38.37,-122.8,5.1545741324921135,0.9936908517350158,2.867507886435331
166700.0,2.9453,26.0,2273.0,1124.0,420.0,38.39,-122.8,5.411904761904762,1.1285714285714286,2.676190476190476
216900.0,4.4357,16.0,1688.0,793.0,280.0,38.39,-122.84,6.0285714285714285,1.042857142857143,2.8321428571428573
260300.0,2.462,19.0,1765.0,868.0,388.0,38.39,-122.83,4.548969072164948,1.0154639175257731,2.2371134020618557
233700.0,3.625,22.0,1288.0,593.0,220.0,38.39,-122.82,5.8545454545454545,1.1045454545454545,2.6954545454545453
240900.0,4.7422,32.0,1437.0,752.0,245.0,38.39,-122.82,5.865306122448979,1.0489795918367346,3.0693877551020408
259900.0,4.5132,27.0,2565.0,1227.0,467.0,38.38,-122.82,5.492505353319058,1.025695931477516,2.627408993576017
222400.0,5.0323,30.0,2260.0,958.0,359.0,38.35,-122.76,6.295264623955432,1.041782729805014,2.668523676880223
271400.0,4.5147,34.0,1138.0,541.0,180.0,38.39,-122.87,6.322222222222222,1.1388888888888888,3.0055555555555555
290700.0,4.5875,32.0,2054.0,843.0,306.0,38.33,-122.77,6.712418300653595,1.0588235294117647,2.7549019607843137
244100.0,3.9917,25.0,3067.0,1602.0,550.0,38.33,-122.82,5.576363636363636,1.0345454545454544,2.9127272727272726
276200.0,5.0574,20.0,3404.0,1641.0,585.0,38.34,-122.88,5.818803418803419,1.0735042735042735,2.805128205128205
293900.0,5.2769,18.0,2399.0,1131.0,391.0,38.36,-122.81,6.135549872122762,0.9948849104859335,2.8925831202046037
305000.0,4.4437,16.0,1762.0,810.0,297.0,38.37,-122.85,5.9326599326599325,0.9865319865319865,2.727272727272727
267500.0,5.7664,16.0,2017.0,931.0,336.0,38.38,-122.89,6.002976190476191,1.0982142857142858,2.7708333333333335
209500.0,3.4471,31.0,1534.0,716.0,288.0,38.44,-122.86,5.326388888888889,1.0138888888888888,2.486111111111111
268300.0,5.1512,28.0,2388.0,1015.0,381.0,38.42,-122.89,6.267716535433071,1.146981627296588,2.664041994750656
172200.0,4.0446,36.0,1987.0,1065.0,347.0,38.43,-122.87,5.726224783861672,1.1152737752161384,3.069164265129683
269800.0,4.6705,19.0,1968.0,852.0,308.0,38.43,-122.91,6.3896103896103895,1.1363636363636365,2.7662337662337664
296800.0,4.511,22.0,2900.0,1445.0,515.0,38.4,-122.89,5.631067961165049,1.0446601941747573,2.8058252427184467
132500.0,2.6161,30.0,3977.0,1387.0,582.0,38.49,-123.04,6.833333333333333,1.597938144329897,2.3831615120274914
120000.0,2.0556,52.0,2154.0,524.0,259.0,38.46,-123.02,8.316602316602317,1.9266409266409266,2.023166023166023
162100.0,3.1,29.0,4450.0,1328.0,590.0,38.44,-122.98,7.5423728813559325,1.5915254237288134,2.2508474576271187
118300.0,1.3712,37.0,1179.0,354.0,176.0,38.48,-123.01,6.698863636363637,1.6022727272727273,2.0113636363636362
136900.0,3.2315,35.0,2157.0,768.0,322.0,38.54,-123.02,6.698757763975156,1.5124223602484472,2.3850931677018634
153100.0,2.6726,33.0,1565.0,759.0,311.0,38.51,-123.0,5.032154340836013,1.2540192926045015,2.440514469453376
132700.0,1.9265,44.0,3234.0,1112.0,470.0,38.5,-122.97,6.8808510638297875,1.5872340425531914,2.3659574468085105
98700.0,2.1165,48.0,3939.0,1257.0,571.0,38.53,-122.97,6.898423817863398,1.5061295971978985,2.2014010507880912
148800.0,3.7143,49.0,1141.0,505.0,184.0,38.53,-122.94,6.201086956521739,1.298913043478261,2.744565217391304
117000.0,2.6316,46.0,2280.0,807.0,366.0,38.5,-122.94,6.229508196721311,1.3442622950819672,2.2049180327868854
146500.0,3.6343,37.0,2469.0,1137.0,474.0,38.49,-122.91,5.208860759493671,1.0949367088607596,2.3987341772151898
187800.0,3.5085,27.0,3894.0,1832.0,715.0,38.48,-122.87,5.446153846153846,1.0853146853146853,2.5622377622377623
249200.0,2.5687,25.0,1563.0,737.0,305.0,38.46,-122.88,5.1245901639344265,1.0295081967213116,2.416393442622951
266200.0,4.7105,22.0,3328.0,1309.0,512.0,38.46,-122.85,6.5,1.07421875,2.556640625
117100.0,2.7072,37.0,3169.0,777.0,344.0,38.49,-122.94,9.212209302325581,2.0901162790697674,2.258720930232558
251900.0,4.5,18.0,2021.0,912.0,329.0,38.46,-122.91,6.142857142857143,1.0729483282674772,2.7720364741641337
240800.0,5.0555,4.0,7042.0,2936.0,1043.0,38.58,-122.72,6.751677852348993,1.0546500479386385,2.8149568552253115
195100.0,3.8616,8.0,6190.0,2967.0,1000.0,38.55,-122.82,6.19,1.088,2.967
183200.0,3.6583,13.0,4808.0,2568.0,762.0,38.52,-122.85,6.309711286089239,1.1128608923884515,3.37007874015748
250800.0,4.2716,9.0,3659.0,1889.0,632.0,38.53,-122.78,5.7895569620253164,1.0316455696202531,2.9889240506329116
139300.0,1.1553,12.0,2289.0,919.0,540.0,38.54,-122.81,4.238888888888889,1.1314814814814815,1.701851851851852
172900.0,3.276,27.0,1823.0,907.0,317.0,38.53,-122.82,5.750788643533123,1.135646687697161,2.861198738170347
213800.0,3.7768,5.0,3986.0,1887.0,687.0,38.54,-122.79,5.802037845705968,1.0727802037845706,2.7467248908296944
173700.0,3.7361,23.0,2676.0,1456.0,500.0,38.61,-122.87,5.352,1.042,2.912
160000.0,2.1903,52.0,1514.0,767.0,354.0,38.62,-122.87,4.27683615819209,0.9830508474576272,2.1666666666666665
183300.0,3.4013,52.0,1753.0,982.0,380.0,38.61,-122.86,4.613157894736842,1.0,2.5842105263157893
174000.0,2.7432,35.0,2597.0,1231.0,499.0,38.62,-122.86,5.2044088176352705,1.0460921843687374,2.466933867735471
176100.0,3.1875,18.0,2721.0,1667.0,539.0,38.62,-122.87,5.0482374768089056,1.033395176252319,3.0927643784786643
188600.0,3.8681,29.0,2176.0,1117.0,374.0,38.64,-122.82,5.818181818181818,1.0294117647058822,2.986631016042781
168800.0,3.2452,17.0,5199.0,2036.0,890.0,38.58,-122.83,5.841573033707865,1.149438202247191,2.2876404494382023
201700.0,4.0294,41.0,2720.0,987.0,364.0,38.61,-122.82,7.472527472527473,1.3763736263736264,2.7115384615384617
244600.0,4.5913,16.0,4418.0,1908.0,697.0,38.62,-122.85,6.338593974175036,1.0100430416068866,2.7374461979913915
246200.0,4.6875,33.0,914.0,394.0,132.0,38.67,-123.01,6.924242424242424,1.1136363636363635,2.984848484848485
266700.0,5.1005,33.0,1530.0,728.0,250.0,38.57,-122.94,6.12,1.064,2.912
287800.0,4.0781,26.0,4050.0,2072.0,636.0,38.64,-122.94,6.367924528301887,1.119496855345912,3.257861635220126
151300.0,2.9792,37.0,1548.0,863.0,287.0,38.73,-122.95,5.393728222996516,1.1428571428571428,3.0069686411149825
228000.0,3.7352,32.0,4073.0,2053.0,629.0,38.68,-122.87,6.475357710651828,1.1414944356120826,3.2639109697933226
241700.0,4.6953,18.0,2856.0,1027.0,405.0,38.77,-122.85,7.051851851851852,1.2666666666666666,2.5358024691358025
210000.0,3.9063,43.0,1384.0,582.0,224.0,38.66,-122.7,6.178571428571429,1.2678571428571428,2.5982142857142856
171900.0,3.375,16.0,4047.0,1998.0,673.0,38.79,-123.03,6.013372956909361,1.1426448736998513,2.9687964338781576
140600.0,3.025,35.0,956.0,488.0,215.0,38.81,-123.02,4.446511627906977,0.9906976744186047,2.269767441860465
138800.0,3.2425,45.0,1717.0,916.0,367.0,38.81,-123.02,4.678474114441417,1.0599455040871935,2.4959128065395095
133300.0,3.5156,21.0,360.0,131.0,74.0,38.8,-123.01,4.864864864864865,1.2972972972972974,1.7702702702702702
134100.0,3.2546,32.0,2697.0,1417.0,535.0,38.79,-123.01,5.041121495327102,0.9887850467289719,2.6485981308411213
164400.0,2.8344,20.0,3109.0,1643.0,638.0,38.79,-123.1,4.8730407523510975,1.115987460815047,2.5752351097178683
131300.0,2.7171,38.0,1460.0,569.0,176.0,38.7,-123.24,8.295454545454545,1.7670454545454546,3.2329545454545454
157500.0,3.3536,27.0,3658.0,1278.0,518.0,38.54,-123.25,7.061776061776062,1.4749034749034748,2.4671814671814674
232600.0,3.9167,28.0,3297.0,923.0,373.0,38.38,-123.08,8.839142091152816,1.8123324396782843,2.474530831099196
122900.0,2.9375,50.0,2530.0,940.0,361.0,38.42,-122.96,7.008310249307479,1.451523545706371,2.6038781163434903
112500.0,2.3611,31.0,855.0,280.0,139.0,38.46,-123.07,6.151079136690647,1.5611510791366907,2.014388489208633
262500.0,3.9336,18.0,2562.0,1128.0,414.0,38.38,-122.93,6.188405797101449,1.2077294685990339,2.7246376811594204
268800.0,3.8589,16.0,1496.0,778.0,284.0,38.36,-123.02,5.267605633802817,1.0492957746478873,2.73943661971831
364800.0,5.6445,8.0,3223.0,851.0,418.0,38.33,-123.0,7.7105263157894735,1.5239234449760766,2.035885167464115
208300.0,3.3333,27.0,471.0,195.0,72.0,37.92,-120.84,6.541666666666667,1.1666666666666667,2.7083333333333335
269500.0,3.2667,17.0,4227.0,1809.0,679.0,37.82,-120.79,6.225331369661267,1.0736377025036818,2.6642120765832105
173300.0,3.7031,27.0,4213.0,2142.0,746.0,37.81,-120.9,5.6474530831099194,1.0053619302949062,2.871313672922252
156300.0,2.2024,20.0,570.0,304.0,108.0,37.76,-120.9,5.277777777777778,1.037037037037037,2.814814814814815
183300.0,3.1136,27.0,508.0,263.0,81.0,37.73,-120.86,6.271604938271605,1.1481481481481481,3.246913580246914
275300.0,5.5228,14.0,3531.0,1505.0,497.0,37.76,-120.79,7.104627766599598,1.0221327967806841,3.028169014084507
187500.0,3.5833,16.0,1343.0,732.0,195.0,37.73,-120.76,6.887179487179488,1.235897435897436,3.753846153846154
282100.0,3.3182,46.0,431.0,239.0,80.0,37.77,-120.69,5.3875,1.075,2.9875
142700.0,3.5959,9.0,4838.0,2460.0,923.0,37.77,-120.87,5.2416034669555795,0.9967497291440953,2.6652221018418203
85400.0,1.8625,52.0,436.0,197.0,68.0,37.77,-120.85,6.411764705882353,1.1911764705882353,2.8970588235294117
109400.0,1.7188,45.0,621.0,257.0,124.0,37.77,-120.86,5.008064516129032,1.0403225806451613,2.0725806451612905
96400.0,3.825,38.0,1545.0,662.0,266.0,37.77,-120.86,5.80827067669173,1.0488721804511278,2.488721804511278
94700.0,2.3523,28.0,1208.0,535.0,232.0,37.77,-120.86,5.206896551724138,1.0,2.3060344827586206
113300.0,1.7143,16.0,1174.0,601.0,242.0,37.76,-120.87,4.851239669421488,1.0289256198347108,2.4834710743801653
77300.0,2.0833,20.0,651.0,421.0,151.0,37.77,-120.85,4.311258278145695,1.0397350993377483,2.7880794701986753
77100.0,2.4717,37.0,1738.0,936.0,366.0,37.77,-120.85,4.748633879781421,1.1010928961748634,2.557377049180328
88900.0,3.0917,32.0,964.0,623.0,201.0,37.76,-120.86,4.796019900497512,0.9850746268656716,3.099502487562189
116400.0,2.5655,16.0,2022.0,1126.0,408.0,37.76,-120.87,4.955882352941177,1.0122549019607843,2.7598039215686274
85000.0,1.625,26.0,28.0,9.0,5.0,37.75,-120.85,5.6,0.8,1.8
131200.0,3.3169,15.0,3553.0,1684.0,611.0,37.78,-120.85,5.81505728314239,1.0785597381342062,2.756137479541735
71300.0,2.2679,25.0,421.0,303.0,106.0,37.78,-120.85,3.9716981132075473,0.9622641509433962,2.858490566037736
75000.0,2.4583,35.0,404.0,261.0,100.0,37.77,-120.85,4.04,0.96,2.61
87200.0,2.2386,30.0,1120.0,609.0,237.0,37.78,-120.85,4.725738396624473,1.0464135021097047,2.569620253164557
116700.0,1.6759,20.0,1717.0,1062.0,401.0,37.77,-120.83,4.2817955112219455,1.0049875311720697,2.6483790523690773
85200.0,1.3583,10.0,423.0,295.0,94.0,37.77,-120.85,4.5,1.1702127659574468,3.1382978723404253
112500.0,2.9125,21.0,435.0,219.0,83.0,37.76,-120.83,5.240963855421687,1.1566265060240963,2.63855421686747
121900.0,3.6875,16.0,893.0,548.0,155.0,37.79,-120.83,5.7612903225806456,1.0580645161290323,3.535483870967742
91900.0,2.3023,37.0,1956.0,1265.0,397.0,37.74,-120.93,4.926952141057934,1.012594458438287,3.18639798488665
90200.0,2.3469,35.0,1166.0,515.0,266.0,37.74,-120.94,4.383458646616542,1.0075187969924813,1.9360902255639099
156500.0,3.0043,18.0,3453.0,1958.0,601.0,37.74,-120.95,5.745424292845258,1.108153078202995,3.257903494176373
92700.0,2.8565,12.0,3609.0,2650.0,742.0,37.73,-120.95,4.863881401617251,0.9595687331536388,3.5714285714285716
81500.0,2.6343,14.0,2799.0,2294.0,596.0,37.73,-120.93,4.696308724832215,1.0369127516778522,3.848993288590604
179500.0,4.3864,18.0,391.0,247.0,71.0,37.72,-120.93,5.507042253521127,1.0,3.4788732394366195
268800.0,2.4211,22.0,434.0,195.0,86.0,37.71,-120.98,5.046511627906977,1.0348837209302326,2.2674418604651163
160900.0,3.5877,14.0,9849.0,4356.0,1780.0,37.7,-120.99,5.53314606741573,1.0601123595505617,2.447191011235955
174400.0,3.8598,14.0,5514.0,2819.0,970.0,37.69,-120.97,5.684536082474227,0.9371134020618557,2.906185567010309
176700.0,3.25,19.0,1690.0,855.0,296.0,37.74,-120.91,5.70945945945946,1.1047297297297298,2.8885135135135136
170200.0,2.4063,31.0,840.0,429.0,150.0,37.73,-120.91,5.6,1.0266666666666666,2.86
156300.0,1.6172,24.0,527.0,270.0,112.0,37.7,-120.92,4.705357142857143,1.0,2.4107142857142856
174100.0,4.4,25.0,1005.0,390.0,139.0,37.7,-120.94,7.23021582733813,1.143884892086331,2.805755395683453
248600.0,5.7476,19.0,3725.0,1412.0,463.0,37.73,-120.97,8.04535637149028,1.1727861771058314,3.0496760259179267
435000.0,8.7783,14.0,2368.0,796.0,301.0,37.74,-121.01,7.867109634551495,0.9867109634551495,2.644518272425249
161100.0,2.5486,23.0,1373.0,677.0,245.0,37.72,-121.01,5.604081632653061,1.0775510204081633,2.763265306122449
155900.0,4.9236,5.0,2256.0,1246.0,397.0,37.73,-121.06,5.682619647355164,1.057934508816121,3.138539042821159
212500.0,3.375,39.0,223.0,92.0,37.0,37.71,-121.07,6.027027027027027,1.0,2.4864864864864864
129300.0,3.2246,19.0,6473.0,3559.0,1123.0,37.69,-121.08,5.764024933214603,1.0792520035618878,3.1691896705253786
187500.0,3.2391,29.0,1343.0,751.0,225.0,37.7,-121.14,5.9688888888888885,0.9911111111111112,3.3377777777777777
220000.0,3.3482,30.0,1653.0,800.0,291.0,37.67,-121.09,5.680412371134021,0.979381443298969,2.7491408934707904
171400.0,3.8864,42.0,1787.0,921.0,287.0,37.61,-121.09,6.2264808362369335,1.0313588850174216,3.2090592334494774
187500.0,2.875,43.0,1244.0,611.0,197.0,37.64,-121.18,6.314720812182741,1.0609137055837563,3.1015228426395938
197500.0,3.3036,52.0,349.0,121.0,40.0,37.7,-121.04,8.725,1.475,3.025
195500.0,4.5332,5.0,9601.0,4449.0,1575.0,37.69,-121.04,6.095873015873016,1.0406349206349206,2.8247619047619046
131300.0,3.6023,25.0,207.0,87.0,43.0,37.71,-121.02,4.813953488372093,0.9534883720930233,2.0232558139534884
137700.0,3.4632,6.0,2607.0,1266.0,475.0,37.69,-121.03,5.488421052631579,1.1726315789473685,2.665263157894737
125400.0,3.3438,16.0,3476.0,2126.0,665.0,37.7,-121.02,5.227067669172932,0.9774436090225563,3.1969924812030075
175000.0,2.25,52.0,102.0,35.0,33.0,37.71,-121.0,3.090909090909091,0.696969696969697,1.0606060606060606
142200.0,3.2447,12.0,9148.0,4656.0,1853.0,37.7,-121.01,4.936859147328656,1.0286022665947112,2.5126821370750134
196900.0,3.4167,31.0,906.0,383.0,129.0,37.67,-121.06,7.023255813953488,1.1317829457364341,2.9689922480620154
150100.0,4.6053,6.0,3655.0,1993.0,596.0,37.66,-121.06,6.132550335570469,1.0033557046979866,3.3439597315436242
146400.0,4.5701,5.0,3096.0,1760.0,519.0,37.65,-121.05,5.965317919075145,1.0500963391136802,3.3911368015414256
162800.0,4.1705,11.0,1658.0,913.0,298.0,37.66,-121.04,5.563758389261745,1.0100671140939597,3.063758389261745
129100.0,3.3567,8.0,1959.0,995.0,365.0,37.65,-121.04,5.367123287671233,1.0383561643835617,2.7260273972602738
150000.0,3.9844,37.0,375.0,120.0,37.0,37.65,-121.03,10.135135135135135,1.5675675675675675,3.2432432432432434
162500.0,0.536,16.0,19.0,166.0,9.0,37.67,-121.04,2.111111111111111,2.111111111111111,18.444444444444443
147500.0,3.4079,18.0,3469.0,1452.0,628.0,37.69,-121.0,5.523885350318471,1.052547770700637,2.3121019108280256
135600.0,2.48,20.0,3275.0,1538.0,705.0,37.69,-121.01,4.6453900709219855,1.0780141843971631,2.181560283687943
146200.0,5.5,33.0,828.0,373.0,133.0,37.68,-121.01,6.225563909774436,0.924812030075188,2.8045112781954886
182400.0,6.9682,15.0,1232.0,408.0,196.0,37.68,-121.0,6.285714285714286,0.9183673469387755,2.0816326530612246
158100.0,4.9904,29.0,2911.0,1170.0,460.0,37.68,-121.0,6.328260869565217,0.967391304347826,2.5434782608695654
109700.0,3.5775,33.0,3230.0,1579.0,560.0,37.68,-121.01,5.767857142857143,1.0482142857142858,2.819642857142857
87500.0,1.125,26.0,90.0,47.0,18.0,37.67,-121.0,5.0,1.0,2.611111111111111
92700.0,2.0272,18.0,5129.0,3622.0,1128.0,37.68,-121.04,4.546985815602837,1.0381205673758864,3.2109929078014185
81400.0,2.3783,28.0,1909.0,1140.0,380.0,37.68,-121.04,5.023684210526316,1.0473684210526315,3.0
145000.0,3.5208,19.0,3814.0,2219.0,804.0,37.69,-121.02,4.743781094527363,0.9825870646766169,2.759950248756219
146000.0,3.8065,5.0,4034.0,1967.0,742.0,37.69,-121.03,5.436657681940701,1.0390835579514826,2.650943396226415
160900.0,3.0217,9.0,6333.0,3265.0,1265.0,37.69,-121.04,5.006324110671937,1.0711462450592886,2.58102766798419
114500.0,3.996,25.0,3262.0,1834.0,578.0,37.68,-121.02,5.643598615916955,1.0173010380622838,3.1730103806228374
110400.0,2.6567,20.0,3204.0,2016.0,605.0,37.68,-121.03,5.295867768595041,1.0330578512396693,3.332231404958678
110500.0,3.7857,27.0,1956.0,1004.0,307.0,37.68,-121.03,6.371335504885994,1.0651465798045603,3.270358306188925
106400.0,3.5489,28.0,2875.0,1608.0,558.0,37.68,-121.02,5.152329749103942,1.003584229390681,2.881720430107527
137600.0,4.3864,15.0,3062.0,1624.0,538.0,37.67,-120.95,5.691449814126394,1.0855018587360594,3.0185873605947955
138300.0,4.2823,16.0,4961.0,2654.0,804.0,37.66,-120.96,6.170398009950249,1.1218905472636815,3.300995024875622
188400.0,5.1473,16.0,4478.0,1990.0,672.0,37.66,-120.95,6.663690476190476,0.9627976190476191,2.9613095238095237
225000.0,2.2279,37.0,136.0,72.0,22.0,37.65,-120.95,6.181818181818182,0.9090909090909091,3.272727272727273
138500.0,3.3844,6.0,3491.0,2075.0,644.0,37.67,-120.93,5.420807453416149,1.0201863354037266,3.222049689440994
148100.0,4.744,10.0,7566.0,3227.0,1199.0,37.66,-120.93,6.310258548790659,1.1242702251876564,2.6914095079232694
290500.0,6.8654,17.0,1147.0,327.0,136.0,37.66,-120.94,8.433823529411764,1.0294117647058822,2.4044117647058822
185100.0,5.5684,18.0,3176.0,1296.0,471.0,37.69,-120.98,6.743099787685775,0.9936305732484076,2.751592356687898
199400.0,6.4788,25.0,2773.0,1060.0,381.0,37.69,-120.99,7.278215223097113,1.0078740157480315,2.7821522309711284
94900.0,2.6932,30.0,1975.0,732.0,326.0,37.68,-120.99,6.058282208588957,1.1503067484662577,2.245398773006135
149600.0,3.1912,24.0,705.0,347.0,141.0,37.68,-120.98,5.0,0.8085106382978723,2.4609929078014185
160900.0,3.4667,16.0,2793.0,1279.0,477.0,37.69,-120.97,5.855345911949685,0.9979035639412998,2.6813417190775684
114300.0,3.072,15.0,4065.0,1986.0,680.0,37.69,-120.97,5.977941176470588,1.236764705882353,2.9205882352941175
130300.0,3.1625,16.0,2349.0,1302.0,392.0,37.68,-120.97,5.99234693877551,1.1377551020408163,3.3214285714285716
163700.0,4.7159,9.0,1114.0,529.0,174.0,37.68,-120.97,6.402298850574713,0.9885057471264368,3.0402298850574714
112800.0,3.1848,27.0,4006.0,1806.0,718.0,37.68,-120.98,5.579387186629527,1.0612813370473537,2.5153203342618387
112700.0,2.2336,28.0,3269.0,1595.0,617.0,37.68,-120.99,5.298217179902755,1.0486223662884928,2.5850891410048624
107400.0,2.1518,16.0,568.0,307.0,116.0,37.67,-120.99,4.896551724137931,1.0689655172413792,2.646551724137931
155500.0,3.65,13.0,1221.0,682.0,275.0,37.67,-120.98,4.44,0.9454545454545454,2.48
121200.0,3.3368,16.0,2493.0,1370.0,504.0,37.68,-120.97,4.946428571428571,1.0615079365079365,2.7182539682539684
118600.0,2.166,18.0,4197.0,2203.0,874.0,37.68,-120.98,4.802059496567506,1.1510297482837528,2.5205949656750573
117300.0,4.3851,16.0,1499.0,1292.0,271.0,37.67,-120.97,5.531365313653136,0.922509225092251,4.767527675276753
114300.0,2.9219,17.0,2434.0,1558.0,546.0,37.67,-120.96,4.457875457875458,0.9358974358974359,2.8534798534798536
163200.0,4.2969,18.0,1442.0,538.0,220.0,37.67,-120.96,6.554545454545455,1.040909090909091,2.4454545454545453
121500.0,2.4,31.0,1648.0,792.0,294.0,37.67,-120.97,5.605442176870748,0.9965986394557823,2.693877551020408
137500.0,3.1286,19.0,1974.0,799.0,377.0,37.66,-120.97,5.23607427055703,1.0424403183023874,2.1193633952254642
145200.0,3.8542,15.0,2485.0,1296.0,434.0,37.66,-120.96,5.725806451612903,1.0,2.986175115207373
127900.0,3.5395,24.0,2930.0,1448.0,570.0,37.66,-120.97,5.140350877192983,1.0315789473684212,2.5403508771929824
179800.0,2.0227,21.0,2760.0,1260.0,576.0,37.66,-120.97,4.791666666666667,1.0972222222222223,2.1875
114200.0,4.5208,33.0,1959.0,984.0,356.0,37.66,-120.98,5.502808988764045,0.9606741573033708,2.764044943820225
100600.0,2.6346,40.0,3012.0,1423.0,595.0,37.66,-120.98,5.06218487394958,1.035294117647059,2.391596638655462
103100.0,2.5,36.0,826.0,432.0,150.0,37.65,-120.98,5.506666666666667,1.1133333333333333,2.88
127100.0,0.9336000000000002,10.0,934.0,401.0,255.0,37.66,-120.98,3.6627450980392156,1.0196078431372548,1.572549019607843
109100.0,2.7621,33.0,1433.0,824.0,302.0,37.67,-120.98,4.745033112582782,0.9867549668874173,2.728476821192053
90500.0,1.8315,28.0,1768.0,1066.0,392.0,37.67,-120.99,4.510204081632653,1.0790816326530612,2.7193877551020407
107000.0,1.933,30.0,1718.0,914.0,400.0,37.66,-120.99,4.295,0.9875,2.285
135600.0,2.5938,39.0,1748.0,831.0,302.0,37.66,-120.99,5.788079470198675,1.0894039735099337,2.751655629139073
106000.0,2.9137,46.0,1750.0,754.0,356.0,37.66,-120.99,4.915730337078652,0.9747191011235955,2.1179775280898876
86600.0,2.1487,44.0,2848.0,1408.0,576.0,37.65,-120.99,4.944444444444445,1.0815972222222223,2.4444444444444446
119000.0,2.5089,52.0,3887.0,1768.0,779.0,37.65,-121.0,4.989730423620026,1.030808729139923,2.269576379974326
110200.0,2.5148,27.0,2278.0,995.0,449.0,37.67,-121.0,5.073496659242761,1.066815144766147,2.2160356347438754
108100.0,3.0721,37.0,2483.0,1072.0,445.0,37.67,-121.01,5.579775280898876,1.0314606741573034,2.4089887640449437
151400.0,4.5,36.0,3679.0,1366.0,581.0,37.66,-121.01,6.332185886402754,1.0550774526678142,2.351118760757315
138100.0,3.2632,43.0,2369.0,944.0,422.0,37.66,-121.0,5.613744075829384,0.9786729857819905,2.2369668246445498
152000.0,3.9844,43.0,2039.0,875.0,342.0,37.66,-121.0,5.961988304093567,0.9678362573099415,2.5584795321637426
149400.0,2.1969,47.0,1713.0,570.0,297.0,37.65,-121.01,5.767676767676767,1.1245791245791246,1.9191919191919191
111500.0,2.6722,32.0,3951.0,1916.0,740.0,37.67,-121.02,5.339189189189189,1.077027027027027,2.5891891891891894
98300.0,3.1857,24.0,2162.0,1468.0,441.0,37.67,-121.03,4.90249433106576,1.0408163265306123,3.328798185941043
75500.0,2.1528,31.0,887.0,614.0,199.0,37.66,-121.03,4.457286432160804,1.0904522613065326,3.0854271356783918
109900.0,3.1568,36.0,3495.0,1688.0,684.0,37.66,-121.02,5.109649122807017,0.9371345029239766,2.4678362573099415
125000.0,1.6078,28.0,1437.0,806.0,338.0,37.66,-121.02,4.2514792899408285,1.183431952662722,2.3846153846153846
106000.0,3.0645,20.0,2973.0,1996.0,570.0,37.65,-121.02,5.21578947368421,1.087719298245614,3.501754385964912
102300.0,3.148,22.0,2001.0,1520.0,387.0,37.64,-121.03,5.170542635658915,1.0,3.9276485788113695
120000.0,3.0398,5.0,2881.0,1490.0,570.0,37.63,-121.03,5.054385964912281,1.024561403508772,2.6140350877192984
150000.0,3.3516,33.0,1438.0,569.0,208.0,37.64,-121.05,6.913461538461538,1.1394230769230769,2.735576923076923
125000.0,3.4125,37.0,1043.0,555.0,197.0,37.62,-121.05,5.2944162436548226,0.9949238578680203,2.817258883248731
88300.0,2.1036,42.0,1437.0,1035.0,284.0,37.64,-121.02,5.059859154929577,1.0809859154929577,3.6443661971830985
81800.0,1.564,35.0,1591.0,1290.0,352.0,37.63,-121.02,4.519886363636363,1.0340909090909092,3.664772727272727
83900.0,2.5363,30.0,1721.0,1878.0,382.0,37.62,-121.02,4.505235602094241,1.044502617801047,4.9162303664921465
59000.0,1.7104,33.0,1469.0,1318.0,349.0,37.61,-121.02,4.2091690544412605,1.0601719197707737,3.7765042979942693
81300.0,2.8194,43.0,1241.0,612.0,266.0,37.62,-121.03,4.665413533834586,0.9022556390977443,2.300751879699248
77700.0,2.5313,46.0,2331.0,1210.0,484.0,37.62,-121.03,4.816115702479339,1.0495867768595042,2.5
95800.0,1.6731,14.0,5737.0,4722.0,1210.0,37.62,-121.02,4.741322314049587,1.062809917355372,3.902479338842975
75000.0,1.3036,52.0,201.0,74.0,22.0,37.64,-121.01,9.136363636363637,1.5909090909090908,3.3636363636363638
69900.0,1.9013,36.0,1981.0,1998.0,468.0,37.64,-121.01,4.232905982905983,1.0833333333333333,4.269230769230769
81300.0,1.0217,33.0,693.0,598.0,192.0,37.64,-121.01,3.609375,1.078125,3.1145833333333335
67500.0,1.2902,43.0,311.0,293.0,94.0,37.64,-121.0,3.3085106382978724,1.0106382978723405,3.117021276595745
